5678 5
34361835776 -4 28
34361835778 -5 28
34361835780 -6 28
34361835781 -4 28
34361836034 -6 28
34361836162 0 42
34361836288 6 28
34361836289 3 9
34361836800 -2 28
34361837056 -4 28
34361837184 0 10
34361851910 -6 28
34361852162 -4 28
34361852672 3 28
34361868288 -4 36
34361868290 0 36
34361868292 -4 15
34361868293 -2 36
34361868418 3 22
34361868544 0 22
34361868545 0 15
34361868800 -6 22
34361868928 7 22
34361901058 -8 22
34361901312 -4 22
34361917442 0 28
34361917696 3 28
34361933824 6 16
34361933825 5 22
34361933952 9 22
34361999360 -4 22
34362032128 1 22
34362048512 3 28
34363932672 4 36
34363932673 7 22
34363932676 8 22
34363932677 6 36
34363932680 5 14
34363932681 9 22
34363932683 7 22
34363932800 9 22
34363932802 8 22
34363932804 7 22
34363932805 9 22
34363932929 8 22
34363932931 9 22
34363933058 5 22
34363933184 36 14
34363933185 5 22
34363933312 8 22
34363933313 9 22
34363933696 35 14
34363933824 9 22
34363934080 9 22
34363949056 5 22
34363949058 0 36
34363949060 7 22
34363949061 7 22
34363949186 7 22
34363949312 4 8
34363949313 7 15
34363949568 0 22
34363949696 9 22
34363965441 4 36
34363965443 7 15
34363965568 0 36
34363965569 9 22
34363965824 0 9
34363981826 -4 16
34363982080 3 16
34363998208 36 7
34363998209 1 16
34363998336 3 16
34364014592 4 28
34364014593 9 22
34364014720 11 22
34364063744 35 7
34364080128 9 22
34364112896 7 22
34366029830 -8 28
34366030082 -10 28
34366030592 -10 9
34366062594 -8 23
34366062848 -8 23
34366128128 1 16
34368126976 0 23
34368126978 -3 23
34368126980 -2 23
34368126981 0 23
34368127106 -4 23
34368127232 36 14
34368127233 -4 14
34368127488 35 14
34368127616 0 23
34368143362 0 23
34368143616 -2 23
34368159744 36 7
34368159745 -2 23
34368159872 -6 23
34368192512 35 7
34368208896 0 23
34370224128 5 28
34370224130 -3 42
34370224132 5 28
34370224133 0 28
34370224258 5 28
34370224384 4 42
34370224385 5 28
34370224640 0 28
34370224768 7 14
34370240514 -2 28
34370240768 3 28
34370256896 10 23
34370256897 9 23
34370257024 9 23
34370289664 1 23
34370306048 5 28
34372321281 12 23
34372321283 11 28
34372321408 10 23
34372321409 9 23
34372321664 9 23
34372337664 10 23
34372337665 9 23
34372337792 11 23
34372370432 9 23
34376515586 -8 14
34376515840 35 14
34376548352 35 7
34378612738 -6 28
34378612992 -6 28
34378645504 -4 24
34380709888 0 24
34380709889 7 24
34380710016 9 24
34380726272 5 24
34382807042 -2 28
34382807296 0 28
34382839808 7 24
34384904192 8 24
34384904193 7 24
34384904320 7 24
34384920576 7 24
34387001345 9 24
34387001472 9 24
34387017728 9 28
34401681408 0 36
34403778560 5 28
34412167168 3 28
34628173826 0 21
34628173830 0 21
34628173834 3 21
34628173836 0 21
34628173837 0 3
34628173958 0 21
34628174080 0 21
34628174082 4 21
34628174084 0 21
34628174085 0 21
34628174338 -4 21
34628174466 0 21
34628174592 6 21
34628174593 0 21
34628175104 -4 21
34628175360 -4 21
34628175488 5 10
34628190214 0 21
34628190466 -4 21
34628190976 0 21
34628206592 1 36
34628206594 4 21
34628206596 3 21
34628206597 0 15
34628206722 -2 29
34628206848 4 21
34628206849 0 29
34628207104 0 29
34628207232 1 9
34628239362 -2 21
34628239616 -2 16
34628255746 3 21
34628256000 3 21
34628272128 8 21
34628272129 7 29
34628272256 5 16
34628337664 0 29
34628370432 3 21
34628386816 7 21
34630270982 -36 42
34630271234 -36 42
34630271744 -36 42
34630303746 -4 42
34630304000 -4 42
34630369280 3 42
34632368128 7 22
34632368130 6 36
34632368132 9 22
34632368133 7 22
34632368258 7 22
34632368384 8 22
34632368385 7 22
34632368640 3 29
34632368768 9 22
34632384514 3 15
34632384768 3 22
34632400896 8 15
34632400897 5 15
34632401024 3 22
34632433664 3 16
34632450048 9 22
34636562434 0 23
34636562688 0 23
34636595200 0 23
34638659586 -36 42
34638659840 -36 42
34638692352 3 42
34640756736 10 23
34640756737 11 23
34640756864 11 23
34640773120 9 23
34649145344 7 24
34653339648 7 24
34655436800 -36 42
34896609280 4 7
34896609281 3 36
34896609284 2 36
34896609285 4 7
34896609288 5 29
34896609289 5 7
34896609291 3 7
34896609408 3 29
34896609410 -3 36
34896609412 5 29
34896609413 -4 14
34896609537 6 36
34896609539 5 14
34896609666 3 9
34896609792 4 9
34896609793 5 29
34896609920 4 36
34896609921 1 9
34896610304 5 29
34896610432 3 10
34896610688 5 29
34896625664 3 29
34896625666 2 15
34896625668 5 29
34896625669 0 15
34896625794 5 29
34896625920 8 29
34896625921 5 29
34896626176 1 9
34896626304 3 15
34896642049 8 29
34896642051 7 29
34896642176 0 29
34896642177 3 15
34896642432 3 9
34896658434 3 16
34896658688 -8 16
34896674816 0 16
34896674817 0 16
34896674944 -4 36
34896691200 6 36
34896691201 5 29
34896691328 5 29
34896740352 -8 7
34896756736 5 29
34896789504 5 29
34898706432 5 22
34898706434 -3 36
34898706436 5 22
34898706437 0 22
34898706562 5 22
34898706688 6 8
34898706689 5 22
34898706944 0 22
34898707072 5 22
34898722818 0 15
34898723072 3 22
34898739200 0 36
34898739201 0 15
34898739328 3 22
34898771968 -6 22
34898788352 5 22
34900803585 6 29
34900803587 11 22
34900803712 0 8
34900803713 9 22
34900803968 -6 22
34900819968 4 15
34900819969 3 15
34900820096 3 22
34900852736 -4 36
34902900738 -2 23
34902900992 0 23
34902933504 -2 23
34904997888 -3 36
34904997889 0 23
34904998016 -6 23
34905014272 -6 23
34907095040 12 23
34907095041 9 23
34907095168 9 23
34907111424 9 23
34913386496 -10 24
34915483648 5 29
34919677952 7 24
35165044742 -12 2
35165044994 0 21
35165045504 -4 21
35165077506 0 30
35165077760 -2 30
35165143040 3 30
35169239042 5 30
35169239296 3 30
35169271808 3 30
35177627648 11 23
35433480192 1 30
35433480194 -3 30
35433480196 0 30
35433480197 1 30
35433480322 3 30
35433480448 4 30
35433480449 3 30
35433480704 1 30
35433480832 3 30
35433496578 -4 30
35433496832 0 30
35433512960 2 30
35433512961 -4 21
35433513088 -4 8
35433545728 -8 7
35433562112 1 30
35435577346 0 22
35435577600 3 30
35435610112 -8 22
35437674496 0 36
35437674497 5 30
35437674624 3 30
35437690880 -2 30
35441868800 0 23
35443965952 9 23
35701915648 0 42
35701915650 4 21
35701915652 3 21
35701915653 3 21
35701915778 0 21
35701915904 4 21
35701915905 0 21
35701916160 3 21
35701916288 3 21
35701932034 -2 21
35701932288 3 21
35701948416 6 30
35701948417 7 15
35701948544 5 15
35701981184 1 16
35701997568 9 21
35704012802 -36 42
35704013056 -36 42
35704045568 0 42
35706109952 10 30
35706109953 11 22
35706110080 11 22
35706126336 9 15
35710304256 0 23
35712401408 -36 42
35970351105 8 30
35970351107 7 30
35970351232 6 30
35970351233 3 30
35970351488 5 9
35970367488 8 30
35970367489 5 30
35970367616 5 30
35970400256 5 16
35972448256 4 30
35972448257 9 22
35972448384 9 22
35972464640 7 22
35976642560 0 30
36507222018 -8 31
36507222272 -8 21
36507254784 -8 7
36511416320 -6 36
36775657474 -4 21
36775657728 -4 21
36775690240 0 15
36779851776 9 22
37044092928 -1 31
37044092929 3 31
37044093056 3 31
37044109312 3 15
37046190080 3 31
37312528386 5 21
37312528640 3 21
37312561152 3 21
37316722688 7 22
37580963840 4 36
37580963841 7 31
37580963968 3 21
37580980224 3 31
37583060992 3 22
37849399297 5 31
37849399424 3 31
37849415680 9 21
37851496448 -36 42
39728447488 1 36
39996882944 0 21
41070624768 5 21
68719476737 6 36
68719476739 5 36
68719476744 6 21
68719476745 6 21
68719476753 7 21
68719476755 5 21
68719476864 4 36
68719476865 5 21
68719476868 4 36
68719476869 6 21
68719476872 5 21
68719476873 7 21
68719476875 7 21
68719476995 4 36
68719476999 0 3
68719477120 -4 14
68719477122 0 28
68719477124 -2 21
68719477125 -4 21
68719477249 0 28
68719477251 5 36
68719477377 6 21
68719477379 9 21
68719477634 -6 10
68719477760 0 21
68719477761 1 36
68719477888 4 28
68719477889 7 21
68719478145 5 21
68719478912 5 21
68719479168 3 21
68719493120 4 21
68719493121 3 15
68719493124 2 21
68719493125 4 21
68719493128 3 15
68719493129 3 21
68719493131 3 21
68719493248 0 21
68719493250 0 28
68719493252 1 21
68719493253 0 21
68719493377 2 42
68719493379 5 15
68719493506 -4 15
68719493632 -1 28
68719493633 5 36
68719493760 6 21
68719493761 3 21
68719494144 1 36
68719494272 0 28
68719494528 0 21
68719509507 6 21
68719509511 3 3
68719509633 6 15
68719509635 5 28
68719509888 4 36
68719509889 5 9
68719510400 -4 10
68719525888 0 16
68719525890 -3 16
68719525892 0 16
68719525893 0 16
68719526018 0 16
68719526144 -3 42
68719526145 3 16
68719526400 5 16
68719526528 -4 21
68719542273 0 36
68719542275 0 16
68719542400 4 16
68719542401 3 16
68719542656 1 16
68719558657 8 21
68719558659 7 21
68719558784 4 21
68719558785 3 21
68719559040 -4 21
68719591426 -8 17
68719591680 -6 17
68719607808 -3 21
68719607809 -4 21
68719607936 -8 21
68719624192 -1 21
68719624193 3 21
68719624320 -4 21
68719656961 5 17
68719657088 3 21
68719755264 -4 28
68719788032 1 28
68721573888 0 36
68721573889 3 22
68721573892 4 36
68721573893 4 36
68721573896 0 22
68721573897 -2 22
68721573899 -2 22
68721574016 -4 14
68721574018 4 22
68721574020 1 22
68721574021 -6 14
68721574145 4 36
68721574147 0 22
68721574274 -6 14
68721574400 0 22
68721574401 -4 22
68721574528 0 14
68721574529 3 14
68721574912 -4 22
68721575040 -8 14
68721575296 -4 14
68721590272 0 7
68721590274 2 22
68721590276 1 22
68721590277 -4 7
68721590402 -4 28
68721590528 6 36
68721590529 5 22
68721590784 3 36
68721590912 -36 42
68721606657 4 15
68721606659 5 36
68721606784 6 36
68721606785 5 22
68721607040 -4 22
68721623042 -4 7
68721623296 3 16
68721639424 0 22
68721639425 0 16
68721639552 3 16
68721655808 -1 0
68721655809 3 7
68721655936 -36 42
68721704960 0 36
68721721344 -6 7
68721754112 3 7
68723671043 36 28
68723671047 9 3
68723671169 36 28
68723671171 35 28
68723671424 36 28
68723671425 35 28
68723671936 -6 10
68723687425 8 42
68723687427 7 22
68723687552 8 22
68723687553 9 22
68723687808 5 22
68723720192 4 42
68723720193 3 36
68723720320 3 16
68723785728 -6 17
68725768192 0 23
68725768194 -7 23
68725768196 0 23
68725768197 -8 23
68725768322 -8 23
68725768448 -9 42
68725768449 -8 23
68725768704 -8 23
68725768832 -8 14
68725784578 -4 23
68725784832 3 23
68725800960 -5 23
68725800961 3 23
68725801088 0 23
68725833728 3 23
68725850112 -8 28
68727865345 36 28
68727865347 35 28
68727865472 36 28
68727865473 35 28
68727865728 35 28
68727881728 4 23
68727881729 3 28
68727881856 0 23
68727914496 3 23
68729962497 8 36
68729962499 5 23
68729962624 4 0
68729962625 5 14
68729962880 -4 14
68729978880 6 7
68729978881 5 7
68729979008 -36 42
68730011648 -4 7
68734156802 -12 24
68734157056 -10 24
68734189568 -10 24
68736253952 36 28
68736253953 35 28
68736254080 35 28
68736270336 -10 28
68738351104 0 24
68738351105 3 24
68738351232 -6 14
68738367488 -6 7
68742545409 7 24
68742545536 0 14
68742561792 3 7
68755128320 -8 14
68759322624 0 25
68987912192 -1 36
68987912193 3 36
68987912196 4 7
68987912197 0 36
68987912200 3 29
68987912201 3 29
68987912203 3 21
68987912320 -4 36
68987912322 -3 29
68987912324 -4 21
68987912325 -2 8
68987912449 -3 36
68987912451 5 29
68987912578 -6 21
68987912704 -1 0
68987912705 3 29
68987912832 4 36
68987912833 3 21
68987913216 0 29
68987913344 -4 21
68987913600 0 14
68987928576 0 36
68987928578 4 29
68987928580 1 15
68987928581 0 21
68987928706 -4 21
68987928832 4 29
68987928833 5 15
68987929088 3 36
68987929216 3 21
68987944961 4 29
68987944963 3 15
68987945088 8 15
68987945089 5 15
68987945344 0 9
68987961346 -8 21
68987961600 0 16
68987977728 -1 29
68987977729 -2 16
68987977856 0 16
68987994112 8 36
68987994113 7 16
68987994240 3 21
68988043264 -4 36
68988059648 0 17
68988092416 0 21
68990009344 3 22
68990009346 0 22
68990009348 1 22
68990009349 3 22
68990009474 -2 14
68990009600 6 22
68990009601 5 22
68990009856 0 22
68990009984 1 14
68990025730 0 7
68990025984 5 22
68990042112 6 22
68990042113 5 22
68990042240 3 22
68990074880 -4 22
68990091264 3 7
68992106497 6 36
68992106499 5 22
68992106624 4 36
68992106625 5 22
68992106880 -6 22
68992122880 8 29
68992122881 5 22
68992123008 3 22
68992155648 0 16
68994203650 0 23
68994203904 3 23
68994236416 3 23
68996300800 -5 36
68996300801 3 23
68996300928 -2 23
68996317184 3 23
68998397952 10 23
68998397953 9 23
68998398080 3 14
68998414336 5 7
69004689408 -12 24
69006786560 3 24
69010980864 9 24
69256347651 36 21
69256347655 0 3
69256347777 36 21
69256347779 35 21
69256348032 36 21
69256348033 35 21
69256348544 -6 10
69256364033 4 36
69256364035 3 21
69256364160 4 36
69256364161 5 21
69256364416 -4 21
69256396800 0 16
69256396801 -4 21
69256396928 -2 16
69256462336 -8 17
69258444801 0 22
69258444803 0 22
69258444928 0 22
69258444929 -4 14
69258445184 -6 22
69258461184 0 36
69258461185 -4 7
69258461312 -4 0
69258493952 -8 22
69262639104 -7 23
69262639105 0 23
69262639232 -8 23
69262655488 0 23
69271027712 -10 24
69524783104 1 30
69524783106 -3 30
69524783108 0 30
69524783109 3 30
69524783234 -2 30
69524783360 -3 30
69524783361 3 30
69524783616 0 30
69524783744 0 30
69524799490 -8 15
69524799744 0 30
69524815872 -3 30
69524815873 3 30
69524816000 -8 15
69524848640 -6 36
69524865024 3 30
69526880258 -6 22
69526880512 3 30
69526913024 3 30
69528977408 0 22
69528977409 3 30
69528977536 3 30
69528993792 3 30
69533171712 -4 23
69535268864 5 23
69793218561 36 21
69793218563 35 21
69793218688 36 21
69793218689 35 21
69793218944 35 21
69793234944 0 30
69793234945 0 21
69793235072 -2 30
69793267712 -6 16
69795315712 0 22
69795315713 -4 22
69795315840 -4 22
69795332096 -4 22
69799510016 -8 23
70061654017 8 30
70061654019 5 30
70061654144 8 30
70061654145 5 30
70061654400 0 30
70061670400 8 30
70061670401 5 15
70061670528 3 21
70061703168 0 16
70063751168 6 30
70063751169 7 22
70063751296 3 14
70063767552 3 7
70067945472 5 23
70598524930 -8 31
70598525184 -6 31
70598557696 -8 31
70602719232 -4 31
70866960384 36 21
70866960385 35 21
70866960512 35 21
70866976768 -6 21
70869057536 -10 22
71135395840 -1 31
71135395841 3 31
71135395968 -4 31
71135412224 -2 15
71137492992 0 31
71672266753 5 31
71672266880 3 21
71672283136 3 21
71674363904 3 22
73282879488 -4 21
73819750400 1 7
103079215106 -6 37
103079215110 -5 37
103079215114 -4 21
103079215116 -4 21
103079215117 0 3
103079215238 -4 2
103079215360 -4 37
103079215362 -3 28
103079215364 -4 21
103079215365 -4 28
103079215618 -4 21
103079215746 3 28
103079215872 8 21
103079215873 5 9
103079216384 5 28
103079216640 3 37
103079216768 3 10
103079231494 0 15
103079231746 -4 15
103079232256 -4 28
103079247872 3 37
103079247874 -1 21
103079247876 -2 37
103079247877 3 37
103079248002 0 8
103079248128 36 21
103079248129 1 15
103079248384 35 21
103079248512 5 15
103079280642 1 21
103079280896 35 21
103079297026 0 1
103079297280 0 16
103079313408 10 21
103079313409 5 37
103079313536 5 8
103079378944 -4 37
103079411712 3 21
103079428096 7 17
103081312262 -8 2
103081312514 -8 28
103081313024 -8 28
103081345026 -6 22
103081345280 -6 22
103081410560 -4 37
103083409408 0 37
103083409410 4 22
103083409412 -4 14
103083409413 -4 14
103083409538 -4 22
103083409664 36 14
103083409665 5 22
103083409920 35 14
103083410048 7 22
103083425794 0 37
103083426048 -6 22
103083442176 36 7
103083442177 0 15
103083442304 -6 22
103083474944 35 7
103083491328 3 37
103087603714 -8 14
103087603968 35 14
103087636480 35 7
103089700866 -6 14
103089701120 -4 28
103089733632 5 37
103091798016 14 23
103091798017 9 23
103091798144 9 23
103091814400 9 23
103100186624 -4 24
103104380928 7 24
103106478080 11 24
103347650566 -6 21
103347650818 3 21
103347651328 -8 9
103347683330 -4 21
103347683584 -4 21
103347748864 3 16
103351844866 3 7
103351845120 5 22
103351877632 0 22
103360233472 9 23
103616086016 1 37
103616086018 -3 7
103616086020 0 37
103616086021 3 37
103616086146 3 8
103616086272 4 8
103616086273 5 8
103616086528 -4 21
103616086656 3 29
103616102402 0 37
103616102656 0 37
103616118784 0 37
103616118785 3 37
103616118912 3 37
103616151552 -8 21
103616167936 3 16
103618183170 -6 22
103618183424 -4 22
103618215936 -6 22
103620280320 -1 29
103620280321 3 37
103620280448 0 37
103620296704 -4 15
103624474624 -4 37
103626571776 5 23
104152956930 3 30
104152957184 1 30
104152989696 -2 21
104157151232 3 30
104421392386 -4 21
104421392640 -4 21
104421425152 3 15
104425586688 7 37
104689827840 6 30
104689827841 5 30
104689827968 5 30
104689844224 5 30
104691924992 5 30
105763569664 1 37
106300440576 5 31
106568876032 7 31
137438953472 0 14
137438953473 1 37
137438953476 2 21
137438953477 -1 21
137438953481 3 21
137438953483 5 21
137438953600 0 21
137438953602 0 28
137438953604 0 21
137438953605 3 21
137438953729 0 28
137438953731 3 37
137438953858 -4 14
137438953984 -1 21
137438953985 -4 21
137438954112 6 21
137438954113 7 21
137438954624 5 21
137438954880 3 21
137438969856 0 15
137438969858 -3 42
137438969860 0 15
137438969861 -4 21
137438969986 0 15
137438970112 -1 42
137438970113 5 15
137438970368 -4 21
137438970496 3 21
137438986241 0 37
137438986243 0 21
137438986368 4 37
137438986369 5 15
137438986624 -4 21
137439002626 -6 16
137439002880 0 16
137439019008 0 21
137439019009 -4 21
137439019136 1 16
137439035392 4 16
137439035393 5 16
137439035520 3 21
137439100928 0 17
137439133696 5 17
137441050624 -4 22
137441050626 -3 22
137441050628 -6 22
137441050629 -6 22
137441050754 -6 22
137441050880 0 22
137441050881 -4 22
137441051136 -4 22
137441051264 -6 14
137441067010 -4 22
137441067264 0 22
137441083392 0 22
137441083393 0 15
137441083520 0 22
137441116160 -2 16
137441132544 0 7
137443147777 36 28
137443147779 35 28
137443147904 36 28
137443147905 35 28
137443148160 35 28
137443164160 4 42
137443164161 0 15
137443164288 3 15
137443196928 -2 16
137445244930 -8 23
137445245184 -8 23
137445277696 -6 23
137447342080 36 28
137447342081 35 28
137447342208 35 28
137447358464 3 23
137449439232 8 23
137449439233 5 23
137449439360 0 14
137449455616 0 7
137457827840 -4 24
137462022144 7 24
137707388928 0 37
137707388930 -3 29
137707388932 0 21
137707388933 -2 37
137707389058 -6 21
137707389184 -1 14
137707389185 3 8
137707389440 -4 21
137707389568 3 29
137707405314 0 15
137707405568 3 8
137707421696 0 15
137707421697 5 15
137707421824 1 37
137707454464 -6 29
137707470848 3 16
137709486082 -4 22
137709486336 3 8
137709518848 1 15
137711583232 -1 22
137711583233 3 29
137711583360 0 22
137711599616 0 22
137715777536 3 23
137717874688 3 23
137975824385 36 21
137975824387 35 21
137975824512 36 21
137975824513 35 21
137975824768 35 21
137975840768 -1 21
137975840769 -2 15
137975840896 0 15
137975873536 -6 21
137977921536 -3 22
137977921537 -6 22
137977921664 -6 22
137977937920 -4 22
137982115840 3 23
138244259842 0 30
138244260096 5 30
138244292608 -6 15
138248454144 1 30
138512695296 36 21
138512695297 35 21
138512695424 35 21
138512711680 0 37
138514792448 0 30
138781130752 6 30
138781130753 5 30
138781130880 3 30
138781147136 1 30
138783227904 0 30
139854872576 -4 37
140391743488 5 7
171798691841 3 28
171798691844 6 21
171798691848 3 37
171798691849 3 21
171798691968 1 28
171798691970 4 21
171798691972 3 28
171798691973 1 14
171798692097 6 28
171798692099 3 21
171798692226 3 28
171798692352 6 21
171798692353 3 28
171798692481 5 21
171798692864 5 21
171798692992 3 14
171798708224 0 28
171798708226 4 15
171798708228 3 15
171798708229 0 21
171798708354 1 37
171798708480 4 8
171798708481 3 21
171798708736 3 15
171798708864 3 21
171798724609 6 15
171798724611 5 37
171798724736 4 8
171798724737 5 15
171798724992 3 15
171798740994 0 16
171798741248 0 16
171798757376 0 37
171798757377 3 16
171798757504 3 16
171798773761 3 21
171798773888 3 21
171798822912 -4 21
171798839296 1 21
171800788992 1 28
171800788994 0 14
171800788996 1 28
171800788997 -2 14
171800789122 0 28
171800789248 0 28
171800789249 1 28
171800789504 -6 28
171800789632 1 14
171800805378 0 28
171800805632 1 28
171800821760 6 37
171800821761 5 22
171800821888 5 22
171800854528 0 42
171800870912 0 28
171802886145 8 22
171802886147 7 22
171802886272 8 22
171802886273 9 22
171802886528 7 22
171802902528 6 22
171802902529 9 22
171802902656 9 22
171802935296 3 37
171804983298 -10 14
171804983552 -8 28
171805016064 1 23
171807080448 4 37
171807080449 3 23
171807080576 0 23
171807096832 0 23
171809177601 7 28
171809177728 7 28
171809193984 7 28
171815469056 -8 24
171817566208 -6 14
172067127296 3 21
172067127298 6 21
172067127300 3 21
172067127301 3 21
172067127426 0 21
172067127552 6 21
172067127553 0 21
172067127808 3 21
172067127936 3 21
172067143682 0 21
172067143936 3 21
172067160064 6 15
172067160065 5 29
172067160192 3 29
172067192832 3 37
172067209216 5 21
172069224450 -36 42
172069224704 -36 42
172069257216 1 42
172071321600 6 42
172071321601 11 22
172071321728 9 22
172071337984 7 22
172075515904 3 23
172077613056 -36 42
172335562753 6 7
172335562755 5 29
172335562880 4 8
172335562881 3 14
172335563136 5 29
172335579136 6 29
172335579137 3 15
172335579264 1 8
172335611904 0 16
172337659904 4 37
172337659905 7 22
172337660032 7 22
172337676288 7 22
172341854208 1 23
172603998210 -6 21
172603998464 -4 21
172604030976 3 30
172608192512 7 30
172872433664 4 30
172872433665 3 30
172872433792 3 30
172872450048 1 30
172874530816 3 30
173140869121 5 21
173140869248 3 21
173140885504 7 21
173142966272 -36 42
173946175488 -6 21
174214610944 1 21
206158430211 8 21
206158430215 5 3
206158430337 8 21
206158430339 9 37
206158430592 8 28
206158430593 9 37
206158431104 -4 10
206158446593 6 37
206158446595 5 21
206158446720 6 37
206158446721 3 21
206158446976 -8 37
206158479360 4 37
206158479361 3 21
206158479488 -4 21
206158544896 -10 17
206160527361 8 37
206160527363 5 37
206160527488 6 37
206160527489 3 14
206160527744 -8 14
206160543744 6 7
206160543745 1 7
206160543872 -36 42
206160576512 -10 7
206164721664 4 37
206164721665 -4 23
206164721792 -10 37
206164738048 -14 7
206173110272 -14 24
206426865665 6 21
206426865667 7 37
206426865792 4 37
206426865793 3 29
206426866048 -4 14
206426882048 8 15
206426882049 5 15
206426882176 0 21
206426914816 0 16
206428962816 4 37
206428962817 7 22
206428962944 3 14
206428979200 3 7
206433157120 3 23
206963736576 4 37
206963736577 5 37
206963736704 3 37
206963752960 3 37
206965833728 1 37
208037478400 -6 31
240518168582 -6 38
240518168834 -6 38
240518169344 -4 38
240518201346 -6 38
240518201600 -6 38
240518266880 -4 38
240522362882 -8 38
240522363136 -6 38
240522395648 -4 38
240530751488 -4 38
241055039490 -4 38
241055039744 -4 38
241055072256 -4 38
241059233792 -4 38
242128781312 -4 38
274877906946 -1 21
274877906949 -4 38
274877907074 -4 21
274877907200 0 21
274877907201 0 8
274877907584 5 21
274877923330 -4 15
274877923584 0 15
274877939712 2 38
274877939713 0 15
274877939840 5 15
274877988864 0 16
274880004098 -6 22
274880004352 -4 22
274880036864 -4 15
274882101248 36 28
274882101249 35 28
274882101376 35 28
274882117632 -6 28
274888392704 -4 23
275146342402 -4 7
275146342656 1 8
275146375168 0 15
275150536704 -4 22
275414777856 36 21
275414777857 35 21
275414777984 35 21
275414794240 -4 15
275416875008 -6 22
276220084224 3 30
309237645312 3 28
309237645314 -1 14
309237645316 3 21
309237645317 0 21
309237645442 3 28
309237645568 4 21
309237645569 3 28
309237645824 5 21
309237645952 3 28
309237661698 0 38
309237661952 -4 21
309237678080 8 21
309237678081 5 15
309237678208 3 38
309237710848 3 21
309237727232 3 21
309239742466 -6 14
309239742720 -8 14
309239775232 1 22
309241839616 10 22
309241839617 9 22
309241839744 9 22
309241856000 9 22
309246033920 0 23
309248131072 5 28
309506080770 1 21
309506081024 0 14
309506113536 3 15
309510275072 9 22
309774516224 0 38
309774516225 5 29
309774516352 5 29
309774532608 5 29
309776613376 5 22
310311387136 3 30
310579822592 0 21
343597383681 6 21
343597383683 5 21
343597383808 4 21
343597383809 5 21
343597384064 5 14
343597400064 -3 28
343597400065 3 7
343597400192 -4 21
343597432832 -2 16
343599480832 0 22
343599480833 5 22
343599480960 -2 14
343599497216 -6 7
343603675136 -10 23
343865819136 -1 38
343865819137 5 29
343865819264 0 14
343865835520 0 29
343867916288 3 29
344402690048 0 30
377957122052 0 28
377957122178 3 28
377957122305 3 28
377957122560 3 21
377957138434 0 21
377957138688 0 28
377957154817 5 15
377957154944 5 15
377957187584 5 38
377959219202 -6 28
377959219456 -4 28
377959251968 5 22
377961316353 7 22
377961316480 9 22
377961332736 9 22
377965510656 0 38
378225557506 -4 21
378225557760 0 21
378225590272 3 29
378229751808 7 29
378493992961 3 21
378493993088 3 14
378494009344 3 29
378496090112 3 22
379030863872 1 30
412316860417 6 21
412316860419 7 21
412316860544 8 21
412316860545 7 21
412316860800 3 9
412316876800 -1 21
412316876801 1 7
412316876928 -4 21
412316909568 3 38
412318957568 0 22
412318957569 3 22
412318957696 -4 14
412318973952 -8 28
412323151872 -10 14
412585295872 -3 29
412585295873 3 21
412585296000 1 14
412585312256 0 29
412587393024 3 22
413122166784 1 30
446676598787 7 38
446676598913 5 38
446676599168 3 38
446676615169 5 38
446676615296 5 38
446676647936 3 38
446678695937 1 38
446678696064 0 38
446678712320 1 28
446682890240 -4 38
446945034241 7 38
446945034368 5 38
446945050624 7 21
446947131392 -36 42
447481905152 5 38
584115552258 -2 14
584115552512 5 21
584115585024 5 21
584119746560 11 22
584652423168 5 29
652835028994 0 28
652835029248 3 21
652835061760 5 15
652839223296 5 22
653371899904 1 29
687194767360 -1 21
687194767361 5 21
687194767488 5 21
687194783744 -2 28
687196864512 -2 22
687463202816 0 29
721554505729 3 14
721554505856 3 14
721554522112 -2 28
721556602880 -4 14
721822941184 0 14
858993459201 3 14
858993459328 3 14
858993475584 1 21
858995556352 1 28
859261894656 3 21
1408749273088 3 21
4398046511104 3 35
4398046511106 4 21
4398046511108 3 21
4398046511109 1 7
4398046511114 4 21
4398046511116 4 21
4398046511124 3 21
4398046511125 0 21
4398046511129 3 21
4398046511234 1 28
4398046511238 0 21
4398046511242 1 28
4398046511244 0 21
4398046511245 1 3
4398046511360 6 21
4398046511361 3 35
4398046511364 6 21
4398046511365 4 28
4398046511368 3 21
4398046511369 5 8
4398046511371 3 21
4398046511494 -2 2
4398046511616 1 9
4398046511618 -1 21
4398046511620 3 9
4398046511621 1 9
4398046511744 3 28
4398046511746 6 21
4398046511748 1 21
4398046511749 3 21
4398046511873 8 21
4398046511875 7 9
4398046512130 -4 21
4398046512258 1 10
4398046512384 6 21
4398046512385 5 28
4398046512514 3 28
4398046512640 6 21
4398046512641 5 28
4398046512769 7 10
4398046513664 5 21
4398046513792 3 28
4398046514304 3 14
4398046527490 3 15
4398046527494 4 21
4398046527498 3 15
4398046527500 3 15
4398046527501 3 21
4398046527622 0 2
4398046527744 3 35
4398046527746 2 15
4398046527748 3 15
4398046527749 5 15
4398046528002 -2 9
4398046528130 5 15
4398046528256 6 21
4398046528257 5 9
4398046528768 5 15
4398046529024 3 21
4398046529152 7 10
4398046543872 6 21
4398046543873 7 28
4398046543876 8 21
4398046543877 4 21
4398046543880 7 21
4398046543881 7 21
4398046543883 5 21
4398046544000 3 35
4398046544002 0 35
4398046544004 3 35
4398046544005 5 15
4398046544129 4 28
4398046544131 5 21
4398046544258 0 9
